[2026-03-16 16:48:52] [INFO    ] discord.client: logging in using static token
[2026-03-16 17:39:35] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:35] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:35] [DEBUG   ] discord.client: Dispatching event command
[2026-03-16 17:39:36] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 104, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:35.327000+00:00', 'pinned': False, 'nonce': '10919849400466633052', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218198261137510', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092> joined the blackjack game with 60 CP! (Bet deducted)', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:36] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:36] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:36] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092> joined the blackjack game with 60 CP! (Bet deducted)","components":[],"nonce":"10919849400466633052","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:36] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092> joined the blackjack game with 60 CP! (Bet deducted)', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:35.327000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218198261137510', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '10919849400466633052'}
[2026-03-16 17:39:36] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-03-16 17:39:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 105, 'op': 0, 'd': {'user_id': '929603889077035092', 'timestamp': 1773697181, 'member': {'user': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'display_name': 'Serotonin', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'bot': False, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1483198015509500035', 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:42] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:42] [DEBUG   ] discord.client: Dispatching event typing
[2026-03-16 17:39:42] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-03-16 17:39:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 106, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:43.311000+00:00', 'pinned': False, 'nonce': '1483218230817325056', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218231748726996', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '$bjstart', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:44] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:44] [DEBUG   ] discord.client: Dispatching event command
[2026-03-16 17:39:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 107, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:43.509000+00:00', 'pinned': False, 'nonce': '9591268573807172543', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218232579199047', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "🃏 Multiplayer Blackjack starting! Dealer's visible card: [2, ?]", 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:44] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"\ud83c\udccf Multiplayer Blackjack starting! Dealer's visible card: [2, ?]","components":[],"nonce":"9591268573807172543","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': "🃏 Multiplayer Blackjack starting! Dealer's visible card: [2, ?]", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:43.509000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218232579199047', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '9591268573807172543'}
[2026-03-16 17:39:44] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/929603889077035092 with None has returned 200
[2026-03-16 17:39:44] [DEBUG   ] discord.http: GET https://discord.com/api/v10/users/929603889077035092 has received {'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}
[2026-03-16 17:39:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 108, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:43.915000+00:00', 'pinned': False, 'nonce': '11366316063363750213', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218234282082447', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092>, your hand: [2, 5] (Total: 7)\nType `hit` or `stand`.', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:44] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092>, your hand: [2, 5] (Total: 7)\nType `hit` or `stand`.","components":[],"nonce":"11366316063363750213","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092>, your hand: [2, 5] (Total: 7)\nType `hit` or `stand`.', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:43.915000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218234282082447', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '11366316063363750213'}
[2026-03-16 17:39:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 109, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:46.792000+00:00', 'pinned': False, 'nonce': '1483218245614829568', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218246349099010', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'hit', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:47] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 110, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:47.167000+00:00', 'pinned': False, 'nonce': '1060072052222091393', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218247921963080', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092> drew a card. New hand: [2, 5, 4] (Total: 11)', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:48] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092> drew a card. New hand: [2, 5, 4] (Total: 11)","components":[],"nonce":"1060072052222091393","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092> drew a card. New hand: [2, 5, 4] (Total: 11)', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:47.167000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218247921963080', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '1060072052222091393'}
[2026-03-16 17:39:48] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 111, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:47.577000+00:00', 'pinned': False, 'nonce': '7913403070973799322', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218249641496718', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092>, your hand: [2, 5, 4] (Total: 11)\nType `hit` or `stand`.', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:48] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:48] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092>, your hand: [2, 5, 4] (Total: 11)\nType `hit` or `stand`.","components":[],"nonce":"7913403070973799322","enforce_nonce":true,"tts":false} has returned 200
[2026-03-16 17:39:48] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages has received {'type': 0, 'content': '<@929603889077035092>, your hand: [2, 5, 4] (Total: 11)\nType `hit` or `stand`.', 'mentions': [{'id': '929603889077035092', 'username': 'sgtserotonin777', 'avatar': '4670ebd6a9126be971ce2754f7e2d495', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': 2202825, 'global_name': 'Serotonin', 'avatar_decoration_data': None, 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'palette': 'sky'}}, 'display_name_styles': None, 'banner_color': '#219cc9', 'clan': None, 'primary_guild': None}], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-03-16T21:39:47.577000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1483218249641496718', 'channel_id': '1483198015509500035', 'author': {'id': '1483165876864942101', 'username': 'finals', 'avatar': '06aaf2a387a146acd7249a751d4ee83d', 'discriminator': '8778', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7913403070973799322'}
[2026-03-16 17:39:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 112, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:49.790000+00:00', 'pinned': False, 'nonce': '1483218257912528896', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218258923356190', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'hit', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:50] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 113, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-03-16T21:39:49.966000+00:00', 'pinned': False, 'nonce': '15874340127282676105', 'mentions': [{'username': 'sgtserotonin777', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': ['1483135339622301940'], 'premium_since': None, 'pending': False, 'nick': 'Uncle Serotonin', 'mute': False, 'joined_at': '2026-03-13T14:43:36.407000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '929603889077035092', 'global_name': 'Serotonin', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1417311919735308399', 'palette': 'sky', 'label': 'COLLECTIBLES_NAMEPLATE_BONANZA_FIREFLY_MEADOW_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/nameplate_bonanza/firefly_meadow/'}}, 'clan': None, 'avatar_decoration_data': None, 'avatar': '4670ebd6a9126be971ce2754f7e2d495'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1483182184167768114'], 'premium_since': None, 'pending': False, 'nick': 'June', 'mute': False, 'joined_at': '2026-03-16T19:16:29.211000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1483218259661688832', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@929603889077035092> drew a card. New hand: [2, 5, 4, 10] (Total: 21)', 'components': [], 'channel_type': 0, 'channel_id': '1483198015509500035', 'author': {'username': 'finals', 'public_flags': 0, 'primary_guild': None, 'id': '1483165876864942101', 'global_name': None, 'display_name_styles': None, 'discriminator': '8778', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '06aaf2a387a146acd7249a751d4ee83d'}, 'attachments': [], 'guild_id': '1482026348884262954'}}
[2026-03-16 17:39:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-03-16 17:39:50] [DEBUG   ] discord.client: Dispatching event message
[2026-03-16 17:39:50] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1483198015509500035/messages with {"content":"<@929603889077035092> drew a card. New hand: [2, 5, 4, 10] (Total: 21)","components":[],"nonce":"15874340127282676105","enforce_nonce":true,"tts":false} has returned 200
